timestamp,PECalama,PEValleDeLosVientos,PFVAzabache,PFVJama,PFVSanPedro,PFVUsya,SECalama,SEChuquicamata,SEJama,SELasana,SENuevaChuquicamata,SESalar,SEValleDeLosVientos
2024-01-01 10:30:00,13.055,8.751,5.722,2.163,2.163,3.153,24.525,59.340,2.209,2.530,23.351,25.082,7.207
2024-01-01 10:31:00,12.191,8.471,5.759,2.194,2.194,3.182,24.569,42.970,1.598,5.221,20.542,23.048,8.979
2024-01-01 10:32:00,10.090,9.704,5.796,2.226,2.226,3.212,24.251,56.149,2.804,1.746,25.847,26.819,9.446
2024-01-01 10:33:00,10.786,8.943,5.833,2.259,2.259,3.241,26.138,49.425,2.999,5.415,27.709,23.926,7.742
2024-01-01 10:34:00,11.652,8.642,5.870,2.291,2.291,3.271,22.609,56.616,2.233,6.431,26.065,28.411,12.248
2024-01-01 10:35:00,10.886,8.340,5.908,2.324,2.324,3.301,25.276,55.276,2.585,7.303,28.725,25.136,7.145
2024-01-01 10:36:00,12.589,9.684,5.945,2.357,2.357,3.332,24.795,50.739,2.691,3.624,26.370,20.334,9.201
2024-01-01 10:37:00,9.622,8.068,5.983,2.391,2.391,3.362,30.704,53.716,2.465,6.028,28.398,24.420,8.534
2024-01-01 10:38:00,11.077,8.071,6.020,2.425,2.425,3.392,25.397,52.390,3.230,4.735,26.499,30.201,7.887
2024-01-01 10:39:00,10.882,8.905,6.058,2.459,2.459,3.423,25.789,47.815,0.623,4.600,27.721,27.517,6.739
2024-01-01 10:40:00,12.277,7.737,6.095,2.494,2.494,3.453,28.557,59.518,1.912,6.397,26.612,27.025,10.182
2024-01-01 10:41:00,10.694,8.976,6.133,2.528,2.528,3.484,24.442,61.938,3.335,5.312,26.530,33.197,8.377
2024-01-01 10:42:00,13.205,8.287,6.171,2.563,2.563,3.515,24.852,55.271,2.684,7.316,27.205,23.456,7.133
2024-01-01 10:43:00,12.721,8.694,6.208,2.599,2.599,3.546,25.783,59.602,3.173,4.822,25.197,26.717,6.800
2024-01-01 10:44:00,10.864,7.887,6.246,2.635,2.635,3.577,28.298,47.386,1.532,4.183,22.472,24.937,11.112
2024-01-01 10:45:00,13.050,10.640,6.284,2.671,2.671,3.608,21.954,53.331,2.329,8.011,24.291,26.333,7.522
2024-01-01 10:46:00,11.863,9.226,6.322,2.707,2.707,3.640,28.669,42.660,3.960,6.555,24.442,26.766,7.665
2024-01-01 10:47:00,13.046,7.915,6.360,2.743,2.743,3.671,32.993,51.074,3.663,4.365,31.894,24.895,7.431
2024-01-01 10:48:00,11.416,8.725,6.398,2.780,2.780,3.703,31.112,49.706,2.863,5.363,26.505,28.847,7.266
2024-01-01 10:49:00,12.624,10.291,6.435,2.818,2.818,3.734,30.664,69.785,3.138,7.573,30.998,28.543,10.817
2024-01-01 10:50:00,10.961,10.390,6.473,2.855,2.855,3.766,26.033,59.258,2.854,8.074,31.012,31.275,9.118
2024-01-01 10:51:00,10.917,6.142,6.511,2.893,2.893,3.798,30.674,56.909,2.593,6.939,28.689,25.810,9.876
2024-01-01 10:52:00,14.331,8.259,6.549,2.931,2.931,3.830,32.125,49.438,1.869,6.508,28.536,29.115,8.497
2024-01-01 10:53:00,12.986,7.505,6.587,2.969,2.969,3.862,23.547,60.256,3.073,3.444,26.637,31.686,7.423
2024-01-01 10:54:00,10.958,9.348,6.625,3.008,3.008,3.894,27.490,67.315,2.919,9.195,33.903,30.050,7.415
2024-01-01 10:55:00,13.840,9.910,6.663,3.047,3.047,3.926,30.449,57.266,1.740,5.236,31.702,27.954,8.628
2024-01-01 10:56:00,11.180,7.888,6.702,3.086,3.086,3.959,30.414,43.906,2.559,9.102,29.844,26.682,9.026
2024-01-01 10:57:00,11.210,8.008,6.740,3.126,3.126,3.991,27.995,55.276,3.049,6.266,30.185,32.008,6.813
2024-01-01 10:58:00,10.194,7.773,6.778,3.166,3.166,4.023,32.637,56.061,2.760,7.444,29.300,26.675,10.299
2024-01-01 10:59:00,13.982,8.459,6.816,3.206,3.206,4.056,26.550,50.431,3.362,7.566,32.400,22.273,10.466
2024-01-01 11:00:00,10.238,7.824,6.854,3.247,3.247,4.089,27.724,52.745,4.972,6.296,26.134,29.149,11.744
2024-01-01 11:01:00,11.177,10.649,6.892,3.287,3.287,4.121,32.402,51.133,3.230,7.643,30.684,29.092,9.292
2024-01-01 11:02:00,11.895,9.268,6.930,3.328,3.328,4.154,35.535,62.693,4.457,4.988,28.102,27.251,8.711
2024-01-01 11:03:00,11.661,9.191,6.968,3.370,3.370,4.187,30.262,61.823,4.202,5.903,28.702,27.869,12.917
2024-01-01 11:04:00,12.628,7.338,7.006,3.411,3.411,4.220,27.887,56.257,5.845,4.092,29.966,34.949,9.826
2024-01-01 11:05:00,11.643,10.280,7.044,3.453,3.453,4.253,28.410,69.059,5.147,9.277,28.577,28.435,9.089
2024-01-01 11:06:00,12.987,8.582,7.082,3.495,3.495,4.286,34.638,62.097,2.116,7.123,28.289,33.385,8.270
2024-01-01 11:07:00,11.670,8.246,7.120,3.537,3.537,4.320,35.701,65.782,1.470,4.974,29.516,28.743,8.100
2024-01-01 11:08:00,11.906,9.414,7.158,3.580,3.580,4.353,32.278,68.624,3.552,8.311,32.196,29.438,7.220
2024-01-01 11:09:00,12.333,8.750,7.196,3.623,3.623,4.386,30.299,59.929,2.483,7.610,30.395,30.257,8.754
2024-01-01 11:10:00,9.991,10.414,7.234,3.666,3.666,4.419,37.669,63.645,5.056,7.672,30.883,25.970,6.968
2024-01-01 11:11:00,11.009,9.249,7.272,3.709,3.709,4.453,30.210,67.688,3.467,8.930,27.181,31.272,8.570
2024-01-01 11:12:00,10.068,8.696,7.310,3.753,3.753,4.486,33.530,52.601,1.708,5.622,26.375,35.793,9.371
2024-01-01 11:13:00,12.467,8.783,7.348,3.797,3.797,4.520,28.809,60.374,1.812,7.390,33.029,32.821,7.744
2024-01-01 11:14:00,10.733,9.743,7.386,3.841,3.841,4.553,32.950,63.219,5.726,8.632,31.879,32.715,8.466
2024-01-01 11:15:00,12.235,7.584,7.424,3.886,3.886,4.587,27.999,60.320,3.641,7.220,31.618,30.868,9.319
2024-01-01 11:16:00,12.899,7.763,7.461,3.930,3.930,4.621,30.072,61.562,2.095,7.568,32.696,25.939,11.834
2024-01-01 11:17:00,11.813,8.955,7.499,3.975,3.975,4.654,28.920,70.878,5.599,8.278,30.252,31.309,10.053
2024-01-01 11:18:00,12.876,9.680,7.537,4.020,4.020,4.688,30.527,69.766,5.174,9.428,30.423,28.275,9.612
2024-01-01 11:19:00,12.048,7.846,7.574,4.066,4.066,4.722,31.232,66.301,3.888,5.078,33.152,34.651,8.246
2024-01-01 11:20:00,12.648,7.563,7.612,4.111,4.111,4.756,29.553,67.375,4.116,9.193,31.959,33.227,5.361
2024-01-01 11:21:00,12.134,7.055,7.650,4.157,4.157,4.790,34.352,68.102,3.657,9.105,32.457,28.497,7.149
2024-01-01 11:22:00,13.296,7.789,7.687,4.203,4.203,4.823,33.896,71.008,4.213,6.764,26.638,33.205,10.700
2024-01-01 11:23:00,10.193,8.462,7.725,4.249,4.249,4.857,33.124,66.459,3.204,9.781,31.843,34.833,7.868
2024-01-01 11:24:00,10.956,7.374,7.762,4.296,4.296,4.891,31.744,64.672,3.212,10.463,36.352,31.980,8.668
2024-01-01 11:25:00,10.123,8.393,7.799,4.342,4.342,4.925,34.396,68.720,3.868,11.682,31.998,30.027,6.912
2024-01-01 11:26:00,14.572,10.249,7.837,4.389,4.389,4.959,29.300,65.602,5.223,9.287,36.154,33.250,9.227
2024-01-01 11:27:00,12.878,7.525,7.874,4.436,4.436,4.993,32.497,63.881,3.581,9.791,32.132,31.370,9.353
2024-01-01 11:28:00,12.683,9.393,7.911,4.483,4.483,5.027,33.588,72.075,3.706,9.556,35.645,33.497,7.636
2024-01-01 11:29:00,10.926,9.235,7.948,4.531,4.531,5.061,33.579,70.582,4.813,10.003,36.685,34.014,8.075
2024-01-01 11:30:00,12.276,7.596,7.985,4.578,4.578,5.095,34.744,63.404,3.599,10.398,33.339,34.315,7.629
2024-01-01 11:31:00,9.483,9.315,8.022,4.626,4.626,5.129,37.465,78.875,5.479,9.217,39.215,33.136,6.009
2024-01-01 11:32:00,12.098,7.664,8.059,4.674,4.674,5.163,33.433,65.960,4.029,10.093,33.977,36.197,8.040
2024-01-01 11:33:00,11.493,7.034,8.096,4.722,4.722,5.197,38.007,62.303,6.699,11.290,31.637,35.590,11.632
2024-01-01 11:34:00,10.998,6.957,8.132,4.770,4.770,5.231,39.287,65.022,3.541,10.277,30.833,41.341,9.205
2024-01-01 11:35:00,11.498,9.204,8.169,4.819,4.819,5.265,35.008,70.173,4.898,8.055,34.758,33.381,11.031
2024-01-01 11:36:00,11.552,6.389,8.205,4.868,4.868,5.299,38.464,75.794,5.168,8.729,33.546,32.999,7.747
2024-01-01 11:37:00,12.561,8.347,8.242,4.916,4.916,5.332,35.245,62.868,4.241,8.026,37.147,37.370,6.686
2024-01-01 11:38:00,11.491,10.438,8.278,4.965,4.965,5.366,32.815,64.835,4.656,9.592,35.538,36.986,7.181
2024-01-01 11:39:00,12.700,7.646,8.314,5.014,5.014,5.400,37.278,62.877,3.585,9.363,35.607,36.445,7.980
2024-01-01 11:40:00,11.929,8.017,8.351,5.063,5.063,5.434,33.212,66.922,6.044,10.968,33.132,38.753,8.406
2024-01-01 11:41:00,13.974,10.419,8.387,5.113,5.113,5.468,34.476,72.743,5.512,10.384,36.508,35.388,8.782
2024-01-01 11:42:00,10.525,8.625,8.423,5.162,5.162,5.502,35.216,71.314,4.668,10.566,34.029,37.064,8.440
2024-01-01 11:43:00,12.904,6.295,8.458,5.212,5.212,5.535,38.254,70.612,6.430,8.578,35.161,38.595,7.331
2024-01-01 11:44:00,10.837,7.844,8.494,5.261,5.261,5.569,39.428,75.821,4.794,11.955,34.784,36.557,7.366
2024-01-01 11:45:00,11.388,8.689,8.530,5.311,5.311,5.603,36.748,67.779,5.580,10.443,38.798,36.582,5.564
2024-01-01 11:46:00,12.668,9.667,8.565,5.361,5.361,5.636,37.352,78.601,4.858,9.761,33.100,38.027,7.819
2024-01-01 11:47:00,11.941,7.107,8.601,5.411,5.411,5.670,38.622,74.485,7.101,9.928,39.988,40.666,8.672
2024-01-01 11:48:00,10.021,9.307,8.636,5.461,5.461,5.703,38.638,70.086,4.282,11.194,35.550,39.537,9.201
2024-01-01 11:49:00,11.507,8.351,8.671,5.511,5.511,5.737,36.760,79.062,5.968,11.598,38.961,39.284,6.413
2024-01-01 11:50:00,11.014,10.461,8.706,5.561,5.561,5.770,41.407,77.488,5.551,9.547,43.356,35.608,9.694
2024-01-01 11:51:00,9.746,9.413,8.741,5.611,5.611,5.803,40.107,77.684,4.589,12.146,38.186,36.816,8.804
2024-01-01 11:52:00,10.497,9.576,8.775,5.662,5.662,5.837,35.083,69.190,5.441,10.977,36.385,38.649,8.936
2024-01-01 11:53:00,10.611,9.324,8.810,5.712,5.712,5.870,37.460,68.439,7.685,11.870,39.376,39.799,4.365
2024-01-01 11:54:00,10.777,9.102,8.845,5.762,5.762,5.903,39.702,73.809,5.568,11.252,37.561,33.395,7.859
2024-01-01 11:55:00,11.175,9.214,8.879,5.813,5.813,5.936,38.787,76.362,5.106,11.751,43.766,39.448,7.562
2024-01-01 11:56:00,11.226,8.322,8.913,5.863,5.863,5.969,33.009,71.815,7.193,12.989,35.412,35.216,6.309
2024-01-01 11:57:00,10.747,7.954,8.947,5.914,5.914,6.002,39.540,85.082,6.206,11.369,37.766,39.204,10.248
2024-01-01 11:58:00,12.258,8.488,8.981,5.964,5.964,6.034,36.639,72.521,5.206,13.702,41.133,38.112,9.505
2024-01-01 11:59:00,12.391,7.920,9.015,6.015,6.015,6.067,41.547,73.664,5.575,11.468,39.014,39.009,4.898
2024-01-01 12:00:00,10.713,8.206,9.048,6.065,6.065,6.100,38.690,75.834,6.853,12.689,39.056,36.451,8.617
2024-01-01 12:01:00,12.868,8.727,9.082,6.116,6.116,6.132,38.918,73.321,5.382,11.886,39.219,35.393,7.380
2024-01-01 12:02:00,11.226,10.612,9.115,6.166,6.166,6.165,40.405,90.500,7.462,13.762,32.488,40.309,8.254
2024-01-01 12:03:00,11.428,8.856,9.148,6.217,6.217,6.197,36.586,84.248,6.068,14.991,38.901,37.163,8.995
2024-01-01 12:04:00,11.747,7.977,9.181,6.267,6.267,6.229,36.358,80.297,5.583,11.916,39.181,40.377,9.373
2024-01-01 12:05:00,12.369,7.699,9.214,6.318,6.318,6.261,39.499,85.144,5.875,13.220,37.490,39.292,8.812
2024-01-01 12:06:00,9.834,9.273,9.247,6.368,6.368,6.293,37.501,73.369,6.815,11.912,45.391,36.897,5.715
2024-01-01 12:07:00,12.446,9.085,9.279,6.419,6.419,6.325,40.854,84.164,6.123,12.700,43.113,38.130,7.653
2024-01-01 12:08:00,13.831,7.950,9.311,6.469,6.469,6.356,42.494,80.361,5.865,14.604,41.013,42.704,9.565
2024-01-01 12:09:00,11.838,8.823,9.343,6.519,6.519,6.388,40.116,80.284,8.001,14.757,39.719,42.293,9.097
2024-01-01 12:10:00,11.647,6.852,9.375,6.570,6.570,6.420,37.415,86.458,5.828,11.676,36.250,37.520,10.035
2024-01-01 12:11:00,12.164,7.692,9.407,6.620,6.620,6.451,40.689,70.429,7.846,14.515,38.562,37.081,6.083
2024-01-01 12:12:00,13.032,8.091,9.439,6.670,6.670,6.482,39.594,83.221,6.868,13.391,39.677,36.701,10.149
2024-01-01 12:13:00,11.442,8.528,9.470,6.720,6.720,6.513,40.039,84.325,5.136,13.108,44.381,40.898,8.530
2024-01-01 12:14:00,9.405,9.038,9.501,6.770,6.770,6.544,37.741,77.883,6.133,12.364,40.901,40.386,7.184
2024-01-01 12:15:00,10.661,8.904,9.532,6.819,6.819,6.575,49.057,80.471,4.851,11.167,39.706,41.859,8.712
2024-01-01 12:16:00,10.492,9.069,9.563,6.869,6.869,6.605,41.082,86.842,8.247,14.974,46.280,39.845,9.559
2024-01-01 12:17:00,10.961,8.431,9.593,6.919,6.919,6.636,46.880,84.057,5.115,15.811,42.340,40.015,7.133
2024-01-01 12:18:00,11.664,8.676,9.624,6.968,6.968,6.666,43.189,77.955,7.532,13.244,41.598,44.411,8.311
2024-01-01 12:19:00,12.586,8.470,9.654,7.017,7.017,6.696,42.289,78.020,7.065,15.427,37.622,43.087,9.251
2024-01-01 12:20:00,10.658,10.227,9.684,7.066,7.066,6.726,47.467,84.104,8.322,14.572,41.036,42.960,7.841
2024-01-01 12:21:00,11.593,7.028,9.714,7.115,7.115,6.756,42.097,76.938,5.457,13.567,38.649,43.365,10.943
2024-01-01 12:22:00,11.168,10.378,9.743,7.164,7.164,6.786,37.990,83.525,7.671,13.914,43.896,41.542,9.903
2024-01-01 12:23:00,12.333,8.145,9.773,7.213,7.213,6.815,44.545,85.352,6.372,14.649,44.681,45.606,8.155
2024-01-01 12:24:00,12.155,9.230,9.802,7.261,7.261,6.844,42.823,87.955,6.910,14.837,45.227,39.232,6.711
2024-01-01 12:25:00,11.684,9.313,9.831,7.310,7.310,6.874,42.916,82.414,7.760,16.249,46.717,45.556,10.539
2024-01-01 12:26:00,10.059,7.238,9.860,7.358,7.358,6.902,44.056,93.070,7.168,13.145,45.960,43.090,8.882
2024-01-01 12:27:00,10.723,7.101,9.888,7.406,7.406,6.931,45.781,78.079,5.610,13.015,46.955,42.705,8.958
2024-01-01 12:28:00,12.474,8.476,9.916,7.454,7.454,6.960,45.255,84.565,8.073,15.513,40.370,45.747,10.505
2024-01-01 12:29:00,12.255,6.952,9.944,7.501,7.501,6.988,40.620,88.945,10.518,13.314,45.266,44.364,9.096
2024-01-01 12:30:00,12.444,8.985,9.972,7.548,7.548,7.016,44.943,89.392,8.219,13.164,48.910,42.599,7.632
2024-01-01 12:31:00,14.239,8.689,10.000,7.595,7.595,7.044,45.044,79.802,6.842,12.916,43.665,45.152,7.057
2024-01-01 12:32:00,13.015,7.980,10.027,7.642,7.642,7.072,45.909,104.979,6.634,15.680,44.043,40.520,9.309
2024-01-01 12:33:00,9.692,8.535,10.054,7.689,7.689,7.100,44.332,98.500,7.194,14.927,46.420,46.218,7.919
2024-01-01 12:34:00,12.118,9.344,10.081,7.735,7.735,7.127,42.192,81.202,7.455,18.182,46.839,42.056,7.685
2024-01-01 12:35:00,10.026,8.672,10.108,7.781,7.781,7.154,45.252,91.652,6.830,10.852,43.821,42.295,9.133
2024-01-01 12:36:00,9.582,7.660,10.134,7.827,7.827,7.181,41.644,89.937,7.814,16.611,44.058,42.155,7.647
2024-01-01 12:37:00,13.881,7.013,10.160,7.873,7.873,7.208,47.799,107.679,7.477,16.733,44.396,45.408,5.776
2024-01-01 12:38:00,12.174,8.182,10.186,7.918,7.918,7.234,46.413,91.461,7.330,13.671,46.923,43.348,7.456
2024-01-01 12:39:00,10.693,7.592,10.212,7.963,7.963,7.260,46.099,92.791,7.102,15.976,45.631,44.266,8.966
2024-01-01 12:40:00,12.841,7.129,10.237,8.007,8.007,7.286,45.968,82.821,9.378,16.490,42.344,41.131,9.196
2024-01-01 12:41:00,13.429,6.749,10.262,8.052,8.052,7.312,43.641,92.291,8.045,15.636,44.793,43.798,5.280
2024-01-01 12:42:00,13.030,9.866,10.287,8.096,8.096,7.338,46.433,92.476,7.239,18.048,49.762,46.928,8.745
2024-01-01 12:43:00,13.198,7.580,10.312,8.139,8.139,7.363,47.813,102.873,9.518,17.131,49.622,48.049,10.367
2024-01-01 12:44:00,12.004,7.235,10.336,8.183,8.183,7.388,43.206,88.202,7.444,14.617,47.044,44.305,7.440
2024-01-01 12:45:00,12.492,7.729,10.360,8.226,8.226,7.413,41.568,96.191,8.514,18.690,47.786,48.045,10.789
2024-01-01 12:46:00,11.624,7.902,10.384,8.268,8.268,7.438,48.812,81.397,8.309,16.033,46.507,47.210,8.601
2024-01-01 12:47:00,13.709,9.261,10.408,8.311,8.311,7.462,52.358,91.865,9.277,16.745,41.733,43.002,8.308
2024-01-01 12:48:00,13.453,7.778,10.431,8.353,8.353,7.486,45.583,87.096,8.103,15.048,50.279,48.311,9.020
2024-01-01 12:49:00,12.090,11.123,10.454,8.394,8.394,7.510,44.782,92.736,8.117,17.039,46.071,52.022,7.988
2024-01-01 12:50:00,11.291,9.510,10.477,8.435,8.435,7.533,47.310,92.094,7.482,16.580,47.417,49.060,9.657
2024-01-01 12:51:00,10.403,10.105,10.500,8.476,8.476,7.557,48.159,95.673,6.669,16.724,45.167,47.864,7.882
2024-01-01 12:52:00,11.811,7.568,10.522,8.517,8.517,7.580,45.072,97.923,7.612,18.076,47.485,47.736,8.003
2024-01-01 12:53:00,11.537,8.289,10.544,8.557,8.557,7.602,46.682,90.208,8.343,16.959,50.561,48.915,6.603
2024-01-01 12:54:00,12.844,10.507,10.565,8.596,8.596,7.625,44.391,93.796,8.328,16.542,46.111,43.345,7.953
2024-01-01 12:55:00,12.339,8.226,10.587,8.636,8.636,7.647,50.542,105.016,8.441,19.078,39.845,46.329,8.479
2024-01-01 12:56:00,11.764,7.439,10.608,8.674,8.674,7.669,43.776,98.810,9.937,18.854,45.227,47.916,7.193
2024-01-01 12:57:00,11.749,9.613,10.629,8.713,8.713,7.691,51.219,90.327,7.988,16.356,46.992,47.222,6.785
2024-01-01 12:58:00,10.270,9.116,10.649,8.751,8.751,7.712,47.356,98.924,9.336,16.656,44.589,47.997,9.804
2024-01-01 12:59:00,12.335,9.146,10.669,8.788,8.788,7.733,47.053,111.583,9.080,18.827,46.538,45.380,10.193
2024-01-01 13:00:00,11.055,9.061,10.689,8.825,8.825,7.754,52.181,102.781,9.325,17.937,47.151,44.831,8.373
2024-01-01 13:01:00,11.898,7.603,10.709,8.862,8.862,7.775,51.733,90.830,8.744,17.967,49.625,52.832,8.073
2024-01-01 13:02:00,10.080,5.411,10.728,8.898,8.898,7.795,45.468,95.634,7.957,17.935,51.845,46.815,6.906
2024-01-01 13:03:00,11.844,10.495,10.747,8.933,8.933,7.815,47.945,89.928,9.888,20.884,44.700,49.131,11.916
2024-01-01 13:04:00,10.786,9.146,10.766,8.968,8.968,7.835,54.152,90.732,8.212,18.076,48.141,47.530,7.213
2024-01-01 13:05:00,10.881,8.915,10.785,9.003,9.003,7.854,47.853,94.902,8.201,18.404,49.020,46.862,8.101
2024-01-01 13:06:00,9.731,9.379,10.803,9.037,9.037,7.873,49.896,86.802,7.484,18.335,45.950,44.286,8.256
2024-01-01 13:07:00,11.127,7.912,10.821,9.071,9.071,7.892,46.327,99.976,8.695,18.412,48.832,49.854,10.086
2024-01-01 13:08:00,13.378,7.111,10.838,9.104,9.104,7.910,49.524,94.272,10.754,19.828,45.283,48.697,11.936
2024-01-01 13:09:00,11.138,8.397,10.855,9.136,9.136,7.928,54.723,102.345,7.652,19.700,43.306,49.304,8.471
2024-01-01 13:10:00,14.109,8.567,10.872,9.169,9.169,7.946,45.330,93.377,9.744,18.804,48.478,46.452,10.435
2024-01-01 13:11:00,12.890,9.190,10.889,9.200,9.200,7.964,51.688,105.823,10.973,20.614,48.269,48.846,9.488
2024-01-01 13:12:00,8.846,8.277,10.905,9.231,9.231,7.981,45.719,92.397,7.804,17.729,49.909,49.648,7.574
2024-01-01 13:13:00,9.304,7.644,10.921,9.262,9.262,7.998,48.844,88.938,8.455,19.307,43.362,48.620,9.014
2024-01-01 13:14:00,11.151,9.421,10.937,9.292,9.292,8.014,52.481,103.304,9.105,18.420,48.901,47.288,8.145
2024-01-01 13:15:00,11.840,7.951,10.952,9.321,9.321,8.030,55.576,106.750,8.803,18.607,47.577,47.376,8.512
2024-01-01 13:16:00,13.524,8.415,10.967,9.350,9.350,8.046,55.732,101.304,8.708,16.989,53.033,48.669,11.065
2024-01-01 13:17:00,11.208,7.675,10.982,9.378,9.378,8.062,52.108,101.762,8.939,18.990,48.008,51.140,6.411
2024-01-01 13:18:00,11.351,7.777,10.997,9.406,9.406,8.077,49.072,98.894,10.476,19.096,52.193,51.274,7.358
2024-01-01 13:19:00,13.284,8.882,11.011,9.433,9.433,8.092,47.459,103.281,10.577,18.362,49.236,47.552,10.240
2024-01-01 13:20:00,10.753,9.117,11.024,9.460,9.460,8.107,47.898,90.365,9.276,19.557,50.912,49.584,8.200
2024-01-01 13:21:00,9.361,6.479,11.038,9.486,9.486,8.121,54.039,101.034,7.799,19.288,49.396,49.068,9.948
2024-01-01 13:22:00,12.753,10.195,11.051,9.511,9.511,8.135,49.415,103.417,10.550,17.099,50.381,43.497,10.988
2024-01-01 13:23:00,11.734,9.827,11.064,9.536,9.536,8.148,52.533,93.454,10.677,19.814,49.276,51.328,9.915
2024-01-01 13:24:00,14.070,7.941,11.076,9.560,9.560,8.162,46.554,111.026,10.180,19.053,47.051,52.251,9.410
2024-01-01 13:25:00,11.993,8.260,11.088,9.584,9.584,8.174,49.398,107.405,9.631,18.230,49.108,51.393,6.139
2024-01-01 13:26:00,12.116,8.336,11.100,9.607,9.607,8.187,52.696,103.033,11.633,17.593,49.778,50.903,7.543
2024-01-01 13:27:00,12.414,8.568,11.112,9.629,9.629,8.199,49.818,106.146,8.905,19.623,48.336,49.494,8.151
2024-01-01 13:28:00,12.458,7.705,11.123,9.651,9.651,8.211,51.318,110.604,7.817,20.759,51.534,55.066,7.726
2024-01-01 13:29:00,10.545,9.043,11.134,9.672,9.672,8.223,50.747,97.360,11.186,19.041,53.095,53.263,8.388
2024-01-01 13:30:00,10.813,10.032,11.144,9.692,9.692,8.234,50.532,93.668,8.704,20.545,53.095,51.500,7.944
2024-01-01 13:31:00,9.303,8.283,11.154,9.712,9.712,8.244,50.002,102.762,10.875,18.809,49.686,55.386,7.930
2024-01-01 13:32:00,10.037,8.390,11.164,9.731,9.731,8.255,51.020,110.958,9.007,18.850,49.914,51.629,9.090
2024-01-01 13:33:00,11.178,9.095,11.174,9.750,9.750,8.265,48.070,102.213,8.988,18.885,51.727,45.207,5.415
2024-01-01 13:34:00,10.554,7.856,11.183,9.768,9.768,8.275,50.332,105.757,10.507,17.377,50.400,51.621,10.112
2024-01-01 13:35:00,11.054,6.944,11.192,9.785,9.785,8.284,57.123,103.247,9.670,18.789,49.158,50.038,6.453
2024-01-01 13:36:00,11.925,8.824,11.200,9.802,9.802,8.293,52.189,95.164,10.459,19.296,54.433,48.635,9.274
2024-01-01 13:37:00,11.287,9.598,11.208,9.818,9.818,8.302,45.264,105.451,11.679,20.039,50.539,49.667,7.049
2024-01-01 13:38:00,11.906,6.872,11.216,9.833,9.833,8.310,44.984,98.760,9.707,20.385,53.857,53.946,7.708
2024-01-01 13:39:00,12.936,7.958,11.223,9.848,9.848,8.318,52.567,86.676,11.033,20.509,54.041,48.517,9.355
2024-01-01 13:40:00,13.575,7.386,11.230,9.862,9.862,8.326,50.883,99.076,10.323,20.566,52.853,54.141,8.605
2024-01-01 13:41:00,11.391,7.372,11.237,9.875,9.875,8.333,56.094,113.555,10.815,20.981,53.436,51.054,10.031
2024-01-01 13:42:00,10.630,7.062,11.244,9.888,9.888,8.340,49.913,109.193,10.428,19.318,52.926,47.704,11.317
2024-01-01 13:43:00,10.538,9.333,11.250,9.900,9.900,8.346,52.430,106.076,8.340,21.125,47.810,45.461,10.156
2024-01-01 13:44:00,11.134,7.101,11.255,9.912,9.912,8.352,50.763,108.889,8.784,21.355,52.204,51.895,5.793
2024-01-01 13:45:00,13.080,9.146,11.261,9.922,9.922,8.358,51.425,98.251,9.877,19.641,45.936,52.679,9.057
2024-01-01 13:46:00,11.214,9.291,11.266,9.932,9.932,8.363,53.358,101.332,9.654,18.685,50.931,51.633,5.632
2024-01-01 13:47:00,10.487,9.373,11.271,9.941,9.941,8.369,52.728,103.719,9.906,19.682,44.547,49.767,7.748
2024-01-01 13:48:00,11.716,8.509,11.275,9.950,9.950,8.373,43.226,105.425,10.250,20.945,51.058,50.907,7.131
2024-01-01 13:49:00,13.284,8.364,11.279,9.958,9.958,8.377,55.403,96.680,8.814,19.642,49.820,50.959,10.980
2024-01-01 13:50:00,12.279,9.179,11.283,9.965,9.965,8.381,50.970,111.481,8.091,21.280,53.587,50.748,8.924
2024-01-01 13:51:00,10.477,9.723,11.286,9.972,9.972,8.385,55.555,100.731,8.597,19.796,53.055,51.278,9.584
2024-01-01 13:52:00,9.740,8.758,11.289,9.978,9.978,8.388,50.128,93.436,8.929,20.281,49.742,51.325,11.089
2024-01-01 13:53:00,12.524,8.976,11.291,9.983,9.983,8.391,52.207,96.898,9.200,19.589,52.370,46.971,7.726
2024-01-01 13:54:00,11.544,8.779,11.294,9.988,9.988,8.393,53.116,112.065,10.544,21.635,50.854,57.155,6.168
2024-01-01 13:55:00,10.563,8.507,11.296,9.991,9.991,8.395,54.846,97.452,10.228,20.928,54.321,55.519,7.254
2024-01-01 13:56:00,10.405,8.927,11.297,9.994,9.994,8.397,51.018,101.922,9.225,19.579,47.163,50.911,8.726
2024-01-01 13:57:00,10.892,8.959,11.298,9.997,9.997,8.398,52.013,107.769,10.483,18.128,45.502,50.788,8.970
2024-01-01 13:58:00,14.043,9.677,11.299,9.999,9.999,8.399,54.121,99.072,10.018,21.676,57.596,50.139,9.146
2024-01-01 13:59:00,11.652,8.677,11.300,10.000,10.000,8.400,50.518,114.545,10.220,19.252,56.905,53.364,8.927
2024-01-01 14:00:00,12.776,8.368,11.300,10.000,10.000,8.400,52.007,94.379,10.517,20.121,52.076,46.954,9.867
2024-01-01 14:01:00,10.928,9.174,11.300,10.000,10.000,8.400,54.307,108.375,10.128,21.433,52.731,51.371,7.746
2024-01-01 14:02:00,12.156,9.647,11.299,9.999,9.999,8.399,48.705,93.494,8.919,18.137,52.885,46.206,9.318
